"","yr1status","YrFireName","Species","DBH_cm","Genus_species","CVS_percent","BCHM_m","BTL"
"84503",0,"2002 - Rodeo","PIPO",63.3,"Pinus_ponderosa",50,2.5,0
"84504",0,"2002 - Rodeo","PIPO",85.7,"Pinus_ponderosa",50,5.4,1
"84505",0,"2002 - Rodeo","PIPO",56.5,"Pinus_ponderosa",50,1,0
"84506",0,"2002 - Rodeo","PIPO",66,"Pinus_ponderosa",50,12,1
"84507",0,"2002 - Rodeo","PIPO",23.8,"Pinus_ponderosa",50,2.8,0
"84508",0,"2002 - Rodeo","PIPO",25.2,"Pinus_ponderosa",50,2,1
"84509",0,"2002 - Rodeo","PIPO",53.9,"Pinus_ponderosa",50,7,0
"84510",0,"2002 - Rodeo","PIPO",38,"Pinus_ponderosa",50,4.3,0
"84511",0,"2002 - Rodeo","PIPO",31.9,"Pinus_ponderosa",50,3.8,0
"84512",0,"2002 - Rodeo","PIPO",20.3,"Pinus_ponderosa",55,2.5,1
"84513",0,"2002 - Rodeo","PIPO",42.1,"Pinus_ponderosa",60,6.5,0
"84514",0,"2002 - Rodeo","PIPO",44.4,"Pinus_ponderosa",60,10,1
"84515",0,"2002 - Rodeo","PIPO",46.3,"Pinus_ponderosa",60,3.8,1
"84516",0,"2002 - Rodeo","PIPO",17.7,"Pinus_ponderosa",60,5.6,1
"84517",0,"2002 - Rodeo","PIPO",28,"Pinus_ponderosa",60,7,1
"84518",0,"2002 - Rodeo","PIPO",42.5,"Pinus_ponderosa",60,9.3,1
"84519",0,"2002 - Rodeo","PIPO",13.4,"Pinus_ponderosa",60,2.5,1
"84520",0,"2002 - Rodeo","PIPO",22,"Pinus_ponderosa",60,5.3,1
"84521",0,"2002 - Rodeo","PIPO",28.2,"Pinus_ponderosa",60,9.6,1
"84522",0,"2002 - Rodeo","PIPO",20.5,"Pinus_ponderosa",60,6,0
"84523",0,"2002 - Rodeo","PIPO",24.8,"Pinus_ponderosa",60,2,1
"84524",0,"2002 - Rodeo","PIPO",51.6,"Pinus_ponderosa",60,5.3,0
"84525",0,"2002 - Rodeo","PIPO",66.8,"Pinus_ponderosa",60,18,1
"84526",0,"2002 - Rodeo","PIPO",58.7,"Pinus_ponderosa",60,11,1
"84527",0,"2002 - Rodeo","PIPO",24.2,"Pinus_ponderosa",60,2.5,1
"84528",0,"2002 - Rodeo","PIPO",65.1,"Pinus_ponderosa",60,3.2,0
"84529",0,"2002 - Rodeo","PIPO",65.5,"Pinus_ponderosa",60,11,1
"84530",0,"2002 - Rodeo","PIPO",60.6,"Pinus_ponderosa",60,9.1,0
"84531",0,"2002 - Rodeo","PIPO",40.2,"Pinus_ponderosa",60,4.2,0
"84532",0,"2002 - Rodeo","PIPO",23.9,"Pinus_ponderosa",60,4.8,0
"84533",0,"2002 - Rodeo","PIPO",40.1,"Pinus_ponderosa",60,8.7,0
"84534",0,"2002 - Rodeo","PIPO",28.8,"Pinus_ponderosa",60,5.2,0
"84535",0,"2002 - Rodeo","PIPO",31.4,"Pinus_ponderosa",60,1.5,1
"84536",0,"2002 - Rodeo","PIPO",36.5,"Pinus_ponderosa",65,5,1
"84537",0,"2002 - Rodeo","PIPO",40.4,"Pinus_ponderosa",70,7,1
"84538",0,"2002 - Rodeo","PIPO",16.8,"Pinus_ponderosa",70,1,1
"84539",0,"2002 - Lubrecht","PIPO",32.258,"Pinus_ponderosa",0,0.3,0
"84540",0,"2002 - Lubrecht","PIPO",24.892,"Pinus_ponderosa",0,0,0
"84541",0,"2002 - Lubrecht","PIPO",14.224,"Pinus_ponderosa",0,1.52,0
"84542",0,"2002 - Lubrecht","PIPO",31.242,"Pinus_ponderosa",0,0.46,0
"84543",0,"2002 - Lubrecht","PIPO",15.494,"Pinus_ponderosa",0,0.61,0
"84544",0,"2002 - Lubrecht","PIPO",15.748,"Pinus_ponderosa",0,0,0
"84545",0,"2002 - Lubrecht","PIPO",12.192,"Pinus_ponderosa",0,0.15,0
"84546",0,"2002 - Lubrecht","PIPO",26.416,"Pinus_ponderosa",0,0.15,0
"84547",0,"2002 - Lubrecht","PIPO",12.7,"Pinus_ponderosa",0,0.61,1
"84548",0,"2002 - Lubrecht","PIPO",13.208,"Pinus_ponderosa",0,0.76,0
"84549",0,"2002 - Lubrecht","PIPO",32.258,"Pinus_ponderosa",0,0,0
"84550",0,"2002 - Lubrecht","PIPO",16.256,"Pinus_ponderosa",0,1.22,0
"84551",0,"2002 - Lubrecht","PIPO",31.496,"Pinus_ponderosa",0,0,0
"84552",0,"2002 - Lubrecht","PIPO",23.876,"Pinus_ponderosa",0,0,0
"84553",0,"2002 - Lubrecht","PIPO",30.48,"Pinus_ponderosa",0,1.52,0
"84554",0,"2002 - Lubrecht","PIPO",16.764,"Pinus_ponderosa",0,0.3,0
"84555",0,"2002 - Lubrecht","PIPO",15.748,"Pinus_ponderosa",0,0.3,0
"84556",0,"2002 - Lubrecht","PIPO",37.592,"Pinus_ponderosa",0,0.91,0
"84557",0,"2002 - Lubrecht","PIPO",30.226,"Pinus_ponderosa",0,0.91,0
"84558",0,"2002 - Lubrecht","PIPO",19.05,"Pinus_ponderosa",0,1.52,0
"84559",0,"2002 - Lubrecht","PIPO",29.21,"Pinus_ponderosa",0,1.22,0
"84560",0,"2002 - Lubrecht","PIPO",38.354,"Pinus_ponderosa",0,0.46,0
"84561",0,"2002 - Lubrecht","PIPO",13.208,"Pinus_ponderosa",0,0,0
"84562",0,"2002 - Lubrecht","PIPO",23.622,"Pinus_ponderosa",0,0.61,0
"84563",0,"2002 - Lubrecht","PIPO",12.954,"Pinus_ponderosa",0,1.52,0
"84564",0,"2002 - Lubrecht","PIPO",34.036,"Pinus_ponderosa",0,0.15,0
"84565",0,"2002 - Lubrecht","PIPO",14.224,"Pinus_ponderosa",0,0.3,0
"84566",0,"2002 - Lubrecht","PIPO",33.782,"Pinus_ponderosa",0,0.3,0
"84567",0,"2002 - Lubrecht","PIPO",34.29,"Pinus_ponderosa",0,0.3,0
"84568",0,"2002 - Lubrecht","PIPO",10.414,"Pinus_ponderosa",0,0,0
"84569",0,"2002 - Lubrecht","PIPO",26.67,"Pinus_ponderosa",0,0.91,0
"84570",0,"2002 - Lubrecht","PIPO",21.844,"Pinus_ponderosa",0,0.3,1
"84571",0,"2002 - Lubrecht","PIPO",14.478,"Pinus_ponderosa",0,0.91,0
"84572",0,"2002 - Lubrecht","PIPO",24.892,"Pinus_ponderosa",0,0.61,0
"84573",0,"2002 - Lubrecht","PIPO",18.034,"Pinus_ponderosa",0,1.22,0
"84574",0,"2002 - Lubrecht","PIPO",27.94,"Pinus_ponderosa",0,1.83,1
"84575",0,"2002 - Lubrecht","PIPO",15.24,"Pinus_ponderosa",0,0.3,0
"84576",0,"2002 - Lubrecht","PIPO",12.7,"Pinus_ponderosa",0,0.61,0
"84577",0,"2002 - Lubrecht","PIPO",50.8,"Pinus_ponderosa",0,1.22,0
"84578",0,"2002 - Lubrecht","PIPO",41.656,"Pinus_ponderosa",0,0,0
"84579",0,"2002 - Lubrecht","PIPO",24.384,"Pinus_ponderosa",0,0.91,0
"84580",0,"2002 - Lubrecht","PIPO",11.43,"Pinus_ponderosa",0,0.3,0
"84581",0,"2002 - Lubrecht","PIPO",61.468,"Pinus_ponderosa",0,0.15,0
"84582",0,"2002 - Lubrecht","PIPO",48.26,"Pinus_ponderosa",0,0.15,0
"84583",0,"2002 - Lubrecht","PIPO",48.26,"Pinus_ponderosa",0,0.3,0
"84584",0,"2002 - Lubrecht","PIPO",25.146,"Pinus_ponderosa",0,0,0
"84585",0,"2002 - Lubrecht","PIPO",16.256,"Pinus_ponderosa",0,0,0
"84586",0,"2002 - Lubrecht","PIPO",19.05,"Pinus_ponderosa",0,0,0
"84587",0,"2002 - Lubrecht","PIPO",14.732,"Pinus_ponderosa",0,0.61,0
"84588",0,"2002 - Lubrecht","PIPO",47.752,"Pinus_ponderosa",0,0,0
"84589",0,"2002 - Lubrecht","PIPO",45.72,"Pinus_ponderosa",0,0.61,0
"84590",0,"2002 - Lubrecht","PIPO",49.784,"Pinus_ponderosa",0,0.3,0
"84591",0,"2002 - Lubrecht","PIPO",51.562,"Pinus_ponderosa",0,0.3,0
"84592",0,"2002 - Lubrecht","PIPO",46.228,"Pinus_ponderosa",0,1.83,0
"84593",0,"2002 - Lubrecht","PIPO",16.002,"Pinus_ponderosa",0,1.52,0
"84594",0,"2002 - Lubrecht","PIPO",11.43,"Pinus_ponderosa",0,1.52,0
"84595",0,"2002 - Lubrecht","PIPO",13.97,"Pinus_ponderosa",0,0,0
"84596",0,"2002 - Lubrecht","PIPO",47.752,"Pinus_ponderosa",0,0.3,0
"84597",0,"2002 - Lubrecht","PIPO",26.67,"Pinus_ponderosa",0,4.88,1
"84598",0,"2002 - Lubrecht","PIPO",12.192,"Pinus_ponderosa",0,1.52,0
"84599",0,"2002 - Lubrecht","PIPO",37.084,"Pinus_ponderosa",0,0.61,0
"84600",0,"2002 - Lubrecht","PIPO",26.162,"Pinus_ponderosa",0,0.3,0
"84601",0,"2002 - Lubrecht","PIPO",21.082,"Pinus_ponderosa",0,1.22,1
"84602",0,"2002 - Lubrecht","PIPO",23.876,"Pinus_ponderosa",0,2.44,0
"84603",0,"2002 - Lubrecht","PIPO",37.846,"Pinus_ponderosa",0,1.52,0
"84604",0,"2002 - Lubrecht","PIPO",39.624,"Pinus_ponderosa",0,1.83,0
"84605",0,"2002 - Lubrecht","PIPO",19.05,"Pinus_ponderosa",0,0.91,0
"84606",0,"2002 - Lubrecht","PIPO",12.954,"Pinus_ponderosa",0,0.3,0
"84607",0,"2002 - Lubrecht","PIPO",15.24,"Pinus_ponderosa",0,0.3,0
"84608",0,"2002 - Lubrecht","PIPO",10.922,"Pinus_ponderosa",0,0,0
"84609",0,"2002 - Lubrecht","PIPO",10.668,"Pinus_ponderosa",0,0,0
"84610",0,"2002 - Lubrecht","PIPO",30.734,"Pinus_ponderosa",0,0,0
"84611",0,"2002 - Lubrecht","PIPO",33.782,"Pinus_ponderosa",0,1.52,0
"84612",0,"2002 - Lubrecht","PIPO",34.798,"Pinus_ponderosa",0,2.44,0
"84613",0,"2002 - Lubrecht","PIPO",30.48,"Pinus_ponderosa",0,1.83,0
"84614",0,"2002 - Lubrecht","PIPO",37.084,"Pinus_ponderosa",0,4.57,0
"84615",0,"2002 - Lubrecht","PIPO",24.638,"Pinus_ponderosa",0,1.22,0
"84616",0,"2002 - Lubrecht","PIPO",37.846,"Pinus_ponderosa",0,1.83,0
"84617",0,"2002 - Lubrecht","PIPO",10.16,"Pinus_ponderosa",0,0.3,0
"84618",0,"2002 - Lubrecht","PIPO",40.894,"Pinus_ponderosa",0,1.52,0
"84619",0,"2002 - Lubrecht","PIPO",30.734,"Pinus_ponderosa",0,2.13,0
"84620",0,"2002 - Lubrecht","PIPO",18.542,"Pinus_ponderosa",0,0.91,0
"84621",0,"2002 - Lubrecht","PIPO",14.732,"Pinus_ponderosa",0,1.68,0
"84622",0,"2002 - Lubrecht","PIPO",21.336,"Pinus_ponderosa",0,1.07,0
"84623",1,"2002 - Lubrecht","PIPO",41.656,"Pinus_ponderosa",0,4.57,1
"84624",0,"2002 - Lubrecht","PIPO",20.066,"Pinus_ponderosa",0,0.61,0
"84625",0,"2002 - Lubrecht","PIPO",22.86,"Pinus_ponderosa",0,0.61,0
"84626",0,"2002 - Lubrecht","PIPO",30.48,"Pinus_ponderosa",1,2.29,0
"84627",0,"2002 - Lubrecht","PIPO",24.384,"Pinus_ponderosa",1,0.46,0
"84628",0,"2002 - Lubrecht","PIPO",47.244,"Pinus_ponderosa",1,3.05,0
"84629",0,"2002 - Lubrecht","PIPO",33.02,"Pinus_ponderosa",1,0.3,0
"84630",0,"2002 - Lubrecht","PIPO",34.544,"Pinus_ponderosa",2,0,0
"84631",0,"2002 - Lubrecht","PIPO",13.462,"Pinus_ponderosa",2,0.91,0
"84632",0,"2002 - Lubrecht","PIPO",18.796,"Pinus_ponderosa",2,1.52,0
"84633",0,"2002 - Lubrecht","PIPO",22.098,"Pinus_ponderosa",2,0,0
"84634",0,"2002 - Lubrecht","PIPO",22.606,"Pinus_ponderosa",2,0,0
"84635",0,"2002 - Lubrecht","PIPO",13.462,"Pinus_ponderosa",2,0.61,1
"84636",0,"2002 - Lubrecht","PIPO",11.176,"Pinus_ponderosa",2,0.3,1
"84637",0,"2002 - Lubrecht","PIPO",12.954,"Pinus_ponderosa",2,0.61,0
"84638",0,"2002 - Lubrecht","PIPO",17.526,"Pinus_ponderosa",2,0.91,1
"84639",0,"2002 - Lubrecht","PIPO",14.478,"Pinus_ponderosa",2,1.22,0
"84640",0,"2002 - Lubrecht","PIPO",16.002,"Pinus_ponderosa",2,0,0
"84641",0,"2002 - Lubrecht","PIPO",16.764,"Pinus_ponderosa",2,0,0
"84642",0,"2002 - Lubrecht","PIPO",16.51,"Pinus_ponderosa",2,0.15,0
"84643",0,"2002 - Lubrecht","PIPO",26.924,"Pinus_ponderosa",2,2.13,0
"84644",0,"2002 - Lubrecht","PIPO",20.828,"Pinus_ponderosa",2,1.22,0
"84645",0,"2002 - Lubrecht","PIPO",19.558,"Pinus_ponderosa",2,0.3,0
"84646",0,"2002 - Lubrecht","PIPO",16.51,"Pinus_ponderosa",2,0.61,0
"84647",0,"2002 - Lubrecht","PIPO",22.352,"Pinus_ponderosa",2,0.3,0
"84648",0,"2002 - Lubrecht","PIPO",19.812,"Pinus_ponderosa",2,0.3,0
"84649",0,"2002 - Lubrecht","PIPO",12.7,"Pinus_ponderosa",2,0.46,0
"84650",0,"2002 - Lubrecht","PIPO",21.59,"Pinus_ponderosa",2,0.91,0
"84651",0,"2002 - Lubrecht","PIPO",19.05,"Pinus_ponderosa",2,0,0
"84652",0,"2002 - Lubrecht","PIPO",17.78,"Pinus_ponderosa",2,1.83,0
"84670",1,"2002 - Rodeo","PIPO",17.2,"Pinus_ponderosa",100,2,1
"84671",1,"2002 - Rodeo","PIPO",22.1,"Pinus_ponderosa",100,4.7,1
"84672",0,"2002 - Rodeo","PIPO",25.2,"Pinus_ponderosa",100,5.3,1
"84673",1,"2002 - Rodeo","PIPO",42.7,"Pinus_ponderosa",100,7.4,0
"84674",1,"2002 - Rodeo","PIPO",26.5,"Pinus_ponderosa",100,2,1
"84675",1,"2002 - Rodeo","PIPO",42.9,"Pinus_ponderosa",100,6.5,1
"84678",1,"2002 - Rodeo","PIPO",18.1,"Pinus_ponderosa",100,7.7,1
"84679",1,"2002 - Rodeo","PIPO",18.2,"Pinus_ponderosa",100,7,1
"84684",1,"2002 - Rodeo","PIPO",16.1,"Pinus_ponderosa",100,5.1,1
"84685",1,"2002 - Rodeo","PIPO",13,"Pinus_ponderosa",100,4.9,0
"84686",1,"2002 - Rodeo","PIPO",29.1,"Pinus_ponderosa",100,5.9,1
"84687",1,"2002 - Rodeo","PIPO",15.4,"Pinus_ponderosa",100,0,1
"84696",1,"2002 - Rodeo","PIPO",39.2,"Pinus_ponderosa",100,12.2,1
"84697",1,"2002 - Rodeo","PIPO",47.2,"Pinus_ponderosa",100,13.7,1
"84698",1,"2002 - Rodeo","PIPO",20.5,"Pinus_ponderosa",100,6.5,1
"84699",1,"2002 - Rodeo","PIPO",45.4,"Pinus_ponderosa",100,16.3,1
"84700",1,"2002 - Rodeo","PIPO",60.5,"Pinus_ponderosa",100,17.3,1
"84701",1,"2002 - Rodeo","PIPO",14,"Pinus_ponderosa",100,8.5,1
"84702",1,"2002 - Rodeo","PIPO",16.8,"Pinus_ponderosa",100,6.7,1
"84706",1,"2002 - Rodeo","PIPO",37.7,"Pinus_ponderosa",100,7.6,1
"84717",1,"2002 - Rodeo","PIPO",51.7,"Pinus_ponderosa",100,24.49,1
"84724",0,"2002 - Rodeo","PIPO",41.5,"Pinus_ponderosa",100,0,1
"84725",1,"2002 - Rodeo","PIPO",22.3,"Pinus_ponderosa",100,3.5,1
"84726",1,"2002 - Rodeo","PIPO",41,"Pinus_ponderosa",100,5,1
"84727",1,"2002 - Rodeo","PIPO",38.7,"Pinus_ponderosa",100,5,1
"84728",1,"2002 - Rodeo","PIPO",38,"Pinus_ponderosa",100,3,1
"84731",1,"2002 - Rodeo","PIPO",24.1,"Pinus_ponderosa",100,5.7,1
"84744",1,"2002 - Rodeo","PIPO",8.7,"Pinus_ponderosa",100,2.5,1
"84745",1,"2002 - Rodeo","PIPO",38.2,"Pinus_ponderosa",100,1,1
"84746",1,"2002 - Rodeo","PIPO",51.3,"Pinus_ponderosa",100,12.8,1
"84767",1,"2002 - Rodeo","PIPO",28.5,"Pinus_ponderosa",100,11.1,1
"84769",1,"2002 - Rodeo","PIPO",27.4,"Pinus_ponderosa",100,2.7,1
"84770",1,"2002 - Rodeo","PIPO",27.4,"Pinus_ponderosa",100,4.5,1
"84771",1,"2002 - Rodeo","PIPO",14.5,"Pinus_ponderosa",100,2.5,1
"84774",1,"2002 - Rodeo","PIPO",44.5,"Pinus_ponderosa",100,6.6,1
"84776",0,"2002 - Rodeo","PIPO",16.1,"Pinus_ponderosa",100,1.5,1
"84786",1,"2002 - Rodeo","PIPO",46,"Pinus_ponderosa",100,1,1
"84787",1,"2002 - Rodeo","PIPO",40.6,"Pinus_ponderosa",100,2.5,1
"84788",1,"2002 - Rodeo","PIPO",46.4,"Pinus_ponderosa",100,6,1
"84789",1,"2002 - Rodeo","PIPO",42.5,"Pinus_ponderosa",100,3.5,1
"84790",1,"2002 - Rodeo","PIPO",25.8,"Pinus_ponderosa",100,6.5,1
"84791",1,"2002 - Rodeo","PIPO",22.1,"Pinus_ponderosa",100,7,1
"84793",1,"2002 - Rodeo","PIPO",35.3,"Pinus_ponderosa",100,3,1
"84799",0,"2002 - Rodeo","PIPO",22.3,"Pinus_ponderosa",100,8,0
"84803",1,"2002 - Rodeo","PIPO",39.9,"Pinus_ponderosa",100,8.6,1
"84812",1,"2002 - Rodeo","PIPO",36.9,"Pinus_ponderosa",100,14.2,1
"84813",1,"2002 - Rodeo","PIPO",34.5,"Pinus_ponderosa",100,1,1
"84824",1,"2002 - Rodeo","PIPO",50.1,"Pinus_ponderosa",100,3.5,1
"84825",1,"2002 - Rodeo","PIPO",15.8,"Pinus_ponderosa",100,1.5,1
"84832",1,"2002 - Rodeo","PIPO",39.2,"Pinus_ponderosa",100,9,1
"84833",1,"2002 - Rodeo","PIPO",25.8,"Pinus_ponderosa",100,6,1
"84835",0,"2002 - Rodeo","PIPO",16.6,"Pinus_ponderosa",100,0.5,1
"84836",1,"2002 - Rodeo","PIPO",54.5,"Pinus_ponderosa",100,2.5,1
"84837",0,"2002 - Rodeo","PIPO",28.1,"Pinus_ponderosa",100,4.6,1
"84842",0,"2002 - Rodeo","PIPO",33.5,"Pinus_ponderosa",100,7.7,0
"84845",0,"2002 - Rodeo","PIPO",55,"Pinus_ponderosa",100,13,1
"84849",1,"2002 - Rodeo","PIPO",22.4,"Pinus_ponderosa",100,4,1
"84851",1,"2002 - Rodeo","PIPO",46.7,"Pinus_ponderosa",100,6,1
"84852",1,"2002 - Rodeo","PIPO",55,"Pinus_ponderosa",100,5,1
"84855",1,"2002 - Rodeo","PIPO",51,"Pinus_ponderosa",100,10,1
"84856",1,"2002 - Rodeo","PIPO",60.1,"Pinus_ponderosa",100,9.5,1
"84861",0,"2002 - Rodeo","PIPO",49.7,"Pinus_ponderosa",100,9.5,1
"84882",0,"2002 - Rodeo","PIPO",27.5,"Pinus_ponderosa",100,3.3,0
"84883",0,"2002 - Rodeo","PIPO",26.4,"Pinus_ponderosa",100,5.3,1
"84884",1,"2002 - Rodeo","PIPO",57.2,"Pinus_ponderosa",100,7.3,0
"84891",1,"2002 - Rodeo","PIPO",19,"Pinus_ponderosa",100,2,1
"84892",1,"2002 - Rodeo","PIPO",14,"Pinus_ponderosa",100,1.5,1
"84893",0,"2002 - Rodeo","PIPO",43.7,"Pinus_ponderosa",100,3.3,1
"84894",0,"2002 - Rodeo","PIPO",64,"Pinus_ponderosa",100,5.7,0
"84895",0,"2002 - Rodeo","PIPO",59.6,"Pinus_ponderosa",100,5.4,0
"84911",1,"2002 - Rodeo","PIPO",26.7,"Pinus_ponderosa",100,1,1
"84922",1,"2002 - Rodeo","PIPO",47,"Pinus_ponderosa",100,10,1
"84923",1,"2002 - Rodeo","PIPO",40,"Pinus_ponderosa",100,9,1
"84924",1,"2002 - Rodeo","PIPO",43.9,"Pinus_ponderosa",100,8,1
"84925",1,"2002 - Rodeo","PIPO",19,"Pinus_ponderosa",100,5.7,1
"84926",1,"2002 - Rodeo","PIPO",18.2,"Pinus_ponderosa",100,5.6,1
"84929",1,"2002 - Rodeo","PIPO",46.5,"Pinus_ponderosa",100,8,1
"84930",1,"2002 - Rodeo","PIPO",45.4,"Pinus_ponderosa",100,9,1
"84933",1,"2002 - Rodeo","PIPO",63.9,"Pinus_ponderosa",100,10,1
"84935",1,"2002 - Rodeo","PIPO",30.7,"Pinus_ponderosa",100,11,1
"84936",1,"2002 - Rodeo","PIPO",24.3,"Pinus_ponderosa",100,12,0
"84943",1,"2002 - Rodeo","PIPO",34.7,"Pinus_ponderosa",100,11,1
"84945",0,"2002 - Rodeo","PIPO",36.3,"Pinus_ponderosa",100,1.5,0
"84946",0,"2002 - Rodeo","PIPO",39.6,"Pinus_ponderosa",100,3.5,0
"84947",0,"2002 - Rodeo","PIPO",38.3,"Pinus_ponderosa",100,1,0
"84948",1,"2002 - Rodeo","PIPO",61.9,"Pinus_ponderosa",100,3,1
"84949",1,"2002 - Rodeo","PIPO",56.8,"Pinus_ponderosa",100,8,1
"84950",1,"2002 - Rodeo","PIPO",47.3,"Pinus_ponderosa",100,7,1
"84951",1,"2002 - Rodeo","PIPO",31.6,"Pinus_ponderosa",100,2,1
"84952",1,"2002 - Rodeo","PIPO",46.5,"Pinus_ponderosa",100,2.5,1
"84953",1,"2002 - Rodeo","PIPO",38.1,"Pinus_ponderosa",100,2,1
"84954",1,"2002 - Rodeo","PIPO",54,"Pinus_ponderosa",100,7.5,1
"84958",1,"2002 - Rodeo","PIPO",30.1,"Pinus_ponderosa",100,11,1
"84963",1,"2002 - Rodeo","PIPO",21.1,"Pinus_ponderosa",100,1.5,1
"84964",1,"2002 - Rodeo","PIPO",59,"Pinus_ponderosa",100,9.5,1
"84965",1,"2002 - Rodeo","PIPO",57,"Pinus_ponderosa",100,12,1
"84966",1,"2002 - Rodeo","PIPO",52.3,"Pinus_ponderosa",100,3,1
"84978",1,"2002 - Rodeo","PIPO",44,"Pinus_ponderosa",100,14.6,1
"84979",1,"2002 - Rodeo","PIPO",30.5,"Pinus_ponderosa",100,16.2,1
"84982",0,"2002 - Rodeo","PIPO",23.3,"Pinus_ponderosa",100,7,1
"85299",0,"1992 - Slowey","PIPO",40.386,"Pinus_ponderosa",0,1.83,0
"85300",0,"1992 - Slowey","PIPO",23.368,"Pinus_ponderosa",0,2.13,0
"85301",0,"1992 - Slowey","PIPO",51.054,"Pinus_ponderosa",0,2.13,0
"85302",0,"1992 - Slowey","PIPO",18.542,"Pinus_ponderosa",0,1.52,0
"85303",0,"1992 - Slowey","PIPO",23.622,"Pinus_ponderosa",0,1.52,0
"85304",0,"1992 - Slowey","PIPO",18.796,"Pinus_ponderosa",0,1.68,0
"85305",0,"1992 - Slowey","PIPO",23.114,"Pinus_ponderosa",0,1.52,0
"85306",0,"1992 - Slowey","PIPO",33.274,"Pinus_ponderosa",0,1.22,0
"85307",0,"1992 - Slowey","PIPO",25.654,"Pinus_ponderosa",0,0.3,0
"85308",0,"1992 - Slowey","PIPO",41.148,"Pinus_ponderosa",0,0.91,0
"85309",0,"1992 - Slowey","PIPO",40.64,"Pinus_ponderosa",0,1.52,0
"85310",0,"1992 - Slowey","PIPO",25.4,"Pinus_ponderosa",0,0.3,0
"85311",0,"1992 - Slowey","PIPO",14.732,"Pinus_ponderosa",0,1.22,0
"85312",0,"1992 - Slowey","PIPO",27.432,"Pinus_ponderosa",0,1.83,0
"85313",0,"1992 - Slowey","PIPO",41.402,"Pinus_ponderosa",5,3.96,0
"85314",0,"1992 - Slowey","PIPO",34.798,"Pinus_ponderosa",5,1.68,0
"85315",0,"1992 - Slowey","PIPO",30.988,"Pinus_ponderosa",5,1.83,0
"85316",0,"1992 - Slowey","PIPO",34.798,"Pinus_ponderosa",5,0.76,0
"85317",0,"1992 - Slowey","PIPO",30.48,"Pinus_ponderosa",10,0.15,0
"85318",0,"1992 - Slowey","PIPO",28.956,"Pinus_ponderosa",10,4.57,0
"85319",0,"1992 - Slowey","PIPO",49.022,"Pinus_ponderosa",20,5.49,0
"85320",0,"1992 - Slowey","PIPO",23.622,"Pinus_ponderosa",20,3.05,0
"85321",0,"1992 - Slowey","PIPO",29.21,"Pinus_ponderosa",20,5.18,0
"85322",0,"1992 - Slowey","PIPO",17.526,"Pinus_ponderosa",20,0.91,0
"85323",0,"1992 - Slowey","PIPO",38.354,"Pinus_ponderosa",20,2.74,0
"85324",0,"1992 - Slowey","PIPO",37.084,"Pinus_ponderosa",20,1.68,0
"85325",0,"1992 - Slowey","PIPO",22.098,"Pinus_ponderosa",25,1.52,0
"85326",0,"1992 - Slowey","PIPO",36.068,"Pinus_ponderosa",25,1.52,0
"85327",0,"1992 - Slowey","PIPO",16.256,"Pinus_ponderosa",30,1.52,0
"85328",0,"1992 - Slowey","PIPO",45.72,"Pinus_ponderosa",30,0.46,0
"85329",0,"1992 - Slowey","PIPO",19.05,"Pinus_ponderosa",30,1.83,0
"85330",0,"1992 - Slowey","PIPO",43.942,"Pinus_ponderosa",30,4.57,0
"85331",0,"1992 - Slowey","PIPO",22.352,"Pinus_ponderosa",40,6.71,0
"85332",0,"1992 - Slowey","PIPO",29.718,"Pinus_ponderosa",40,4.57,0
"85333",0,"1992 - Slowey","PIPO",25.4,"Pinus_ponderosa",40,3.66,0
"85334",0,"1992 - Slowey","PIPO",15.24,"Pinus_ponderosa",40,2.13,0
"85335",0,"1992 - Slowey","PIPO",15.748,"Pinus_ponderosa",40,2.74,0
"85336",0,"1992 - Slowey","PIPO",20.066,"Pinus_ponderosa",40,2.13,0
"85337",0,"1992 - Slowey","PIPO",22.86,"Pinus_ponderosa",40,1.83,0
"85338",0,"1992 - Slowey","PIPO",36.322,"Pinus_ponderosa",40,3.66,0
"85339",0,"1992 - Slowey","PIPO",24.384,"Pinus_ponderosa",45,4.27,0
"85340",0,"1992 - Slowey","PIPO",177.8,"Pinus_ponderosa",45,3.66,0
"85341",0,"1992 - Slowey","PIPO",22.098,"Pinus_ponderosa",50,3.66,0
"85342",0,"1992 - Slowey","PIPO",20.066,"Pinus_ponderosa",50,3.96,0
"85343",0,"1992 - Slowey","PIPO",30.48,"Pinus_ponderosa",50,2.13,0
"85344",0,"1992 - Slowey","PIPO",31.242,"Pinus_ponderosa",50,1.83,0
"85345",0,"1992 - Slowey","PIPO",42.418,"Pinus_ponderosa",50,3.66,0
"85346",0,"1992 - Slowey","PIPO",30.734,"Pinus_ponderosa",50,3.96,0
"85347",0,"1992 - Slowey","PIPO",26.924,"Pinus_ponderosa",50,2.13,0
"85348",0,"1992 - Slowey","PIPO",26.162,"Pinus_ponderosa",55,3.35,0
"85349",0,"1992 - Slowey","PIPO",19.558,"Pinus_ponderosa",60,3.35,0
"85350",1,"1992 - Slowey","PIPO",19.812,"Pinus_ponderosa",60,3.35,0
"85351",0,"1992 - Slowey","PIPO",39.37,"Pinus_ponderosa",60,1.22,0
"85352",0,"1992 - Slowey","PIPO",32.512,"Pinus_ponderosa",60,2.74,0
"85353",0,"1992 - Slowey","PIPO",20.066,"Pinus_ponderosa",60,2.13,0
"85354",0,"1992 - Slowey","PIPO",26.924,"Pinus_ponderosa",60,1.83,0
